Fecha,Hora,Sucursal,Producto,Precio,Unidades,Precio Total,Mes,Nombre_Mes,Año,Año_Mes
2022-12-17,14,Sucursal 4,Producto I,60,4,240,12,December,2022,2022-12
2022-12-17,14,Sucursal 1,Producto F,40,7,280,12,December,2022,2022-12
2022-12-17,17,Sucursal 3,Producto C,30,5,150,12,December,2022,2022-12
2022-12-17,15,Sucursal 4,Producto H,25,2,50,12,December,2022,2022-12
2022-12-17,13,Sucursal 1,Producto C,30,4,120,12,December,2022,2022-12
2022-12-17,19,Sucursal 2,Producto F,40,8,320,12,December,2022,2022-12
2022-12-17,18,Sucursal 2,Producto E,40,2,80,12,December,2022,2022-12
2022-12-17,16,Sucursal 3,Producto J,60,9,540,12,December,2022,2022-12
2022-12-17,12,Sucursal 3,Producto G,20,5,100,12,December,2022,2022-12
2022-12-17,12,Sucursal 5,Producto A,20,4,80,12,December,2022,2022-12
2022-12-18,20,Sucursal 1,Producto D,35,6,210,12,December,2022,2022-12
2022-12-18,18,Sucursal 2,Producto D,35,8,280,12,December,2022,2022-12
2022-12-18,18,Sucursal 5,Producto H,25,9,225,12,December,2022,2022-12
2022-12-18,14,Sucursal 3,Producto I,60,1,60,12,December,2022,2022-12
2022-12-18,16,Sucursal 2,Producto H,25,6,150,12,December,2022,2022-12
2022-12-18,18,Sucursal 5,Producto G,20,2,40,12,December,2022,2022-12
2022-12-18,17,Sucursal 1,Producto F,40,9,360,12,December,2022,2022-12
2022-12-18,20,Sucursal 4,Producto H,25,6,150,12,December,2022,2022-12
2022-12-18,18,Sucursal 5,Producto D,35,1,35,12,December,2022,2022-12
2022-12-18,18,Sucursal 3,Producto C,30,3,90,12,December,2022,2022-12
2022-12-18,20,Sucursal 2,Producto A,20,2,40,12,December,2022,2022-12
2022-12-18,12,Sucursal 3,Producto I,60,5,300,12,December,2022,2022-12
2022-12-18,16,Sucursal 3,Producto F,40,1,40,12,December,2022,2022-12
2022-12-18,20,Sucursal 5,Producto B,25,6,150,12,December,2022,2022-12
2022-12-19,15,Sucursal 4,Producto I,60,9,540,12,December,2022,2022-12
2022-12-19,14,Sucursal 2,Producto B,25,1,25,12,December,2022,2022-12
2022-12-19,12,Sucursal 4,Producto J,60,5,300,12,December,2022,2022-12
2022-12-19,15,Sucursal 1,Producto F,40,9,360,12,December,2022,2022-12
2022-12-19,18,Sucursal 3,Producto F,40,1,40,12,December,2022,2022-12
2022-12-19,17,Sucursal 2,Producto B,25,8,200,12,December,2022,2022-12
2022-12-19,20,Sucursal 5,Producto F,40,4,160,12,December,2022,2022-12
2022-12-19,19,Sucursal 5,Producto E,40,9,360,12,December,2022,2022-12
2022-12-19,14,Sucursal 5,Producto J,60,8,480,12,December,2022,2022-12
2022-12-19,12,Sucursal 3,Producto F,40,9,360,12,December,2022,2022-12
2022-12-19,16,Sucursal 2,Producto D,35,6,210,12,December,2022,2022-12
2022-12-19,12,Sucursal 4,Producto B,25,4,100,12,December,2022,2022-12
2022-12-19,17,Sucursal 5,Producto C,30,9,270,12,December,2022,2022-12
2022-12-19,16,Sucursal 4,Producto D,35,8,280,12,December,2022,2022-12
2022-12-19,16,Sucursal 4,Producto D,35,5,175,12,December,2022,2022-12
2022-12-19,13,Sucursal 3,Producto G,20,7,140,12,December,2022,2022-12
2022-12-19,19,Sucursal 1,Producto C,30,9,270,12,December,2022,2022-12
2022-12-19,18,Sucursal 4,Producto C,30,8,240,12,December,2022,2022-12
2022-12-20,14,Sucursal 4,Producto B,25,9,225,12,December,2022,2022-12
2022-12-20,18,Sucursal 3,Producto H,25,4,100,12,December,2022,2022-12
2022-12-20,17,Sucursal 1,Producto G,20,3,60,12,December,2022,2022-12
2022-12-20,14,Sucursal 1,Producto E,40,6,240,12,December,2022,2022-12
2022-12-20,16,Sucursal 3,Producto I,60,6,360,12,December,2022,2022-12
2022-12-20,16,Sucursal 4,Producto A,20,4,80,12,December,2022,2022-12
2022-12-20,14,Sucursal 1,Producto G,20,2,40,12,December,2022,2022-12
2022-12-20,20,Sucursal 1,Producto C,30,9,270,12,December,2022,2022-12
2022-12-20,13,Sucursal 1,Producto C,30,9,270,12,December,2022,2022-12
2022-12-20,16,Sucursal 4,Producto C,30,4,120,12,December,2022,2022-12
2022-12-20,15,Sucursal 4,Producto J,60,3,180,12,December,2022,2022-12
2022-12-20,18,Sucursal 5,Producto D,35,4,140,12,December,2022,2022-12
2022-12-20,19,Sucursal 5,Producto G,20,4,80,12,December,2022,2022-12
2022-12-20,15,Sucursal 4,Producto J,60,3,180,12,December,2022,2022-12
2022-12-20,15,Sucursal 4,Producto F,40,6,240,12,December,2022,2022-12
2022-12-21,12,Sucursal 5,Producto G,20,5,100,12,December,2022,2022-12
2022-12-21,15,Sucursal 3,Producto B,25,6,150,12,December,2022,2022-12
2022-12-21,15,Sucursal 4,Producto C,30,6,180,12,December,2022,2022-12
2022-12-21,13,Sucursal 3,Producto G,20,1,20,12,December,2022,2022-12
2022-12-21,14,Sucursal 1,Producto I,60,1,60,12,December,2022,2022-12
2022-12-21,15,Sucursal 5,Producto B,25,2,50,12,December,2022,2022-12
2022-12-21,14,Sucursal 2,Producto D,35,5,175,12,December,2022,2022-12
2022-12-21,13,Sucursal 3,Producto F,40,7,280,12,December,2022,2022-12
2022-12-22,15,Sucursal 5,Producto A,20,5,100,12,December,2022,2022-12
2022-12-22,14,Sucursal 5,Producto F,40,5,200,12,December,2022,2022-12
2022-12-22,19,Sucursal 2,Producto B,25,5,125,12,December,2022,2022-12
2022-12-22,19,Sucursal 2,Producto D,35,6,210,12,December,2022,2022-12
2022-12-22,13,Sucursal 5,Producto I,60,4,240,12,December,2022,2022-12
2022-12-22,20,Sucursal 3,Producto H,25,5,125,12,December,2022,2022-12
2022-12-22,17,Sucursal 2,Producto F,40,3,120,12,December,2022,2022-12
2022-12-22,19,Sucursal 3,Producto B,25,3,75,12,December,2022,2022-12
2022-12-22,14,Sucursal 1,Producto F,40,7,280,12,December,2022,2022-12
2022-12-22,18,Sucursal 3,Producto D,35,1,35,12,December,2022,2022-12
2022-12-22,13,Sucursal 5,Producto A,20,7,140,12,December,2022,2022-12
2022-12-22,18,Sucursal 4,Producto F,40,8,320,12,December,2022,2022-12
2022-12-23,16,Sucursal 2,Producto F,40,7,280,12,December,2022,2022-12
2022-12-23,14,Sucursal 5,Producto A,20,3,60,12,December,2022,2022-12
2022-12-23,13,Sucursal 4,Producto E,40,6,240,12,December,2022,2022-12
2022-12-23,15,Sucursal 2,Producto I,60,2,120,12,December,2022,2022-12
2022-12-23,14,Sucursal 4,Producto E,40,1,40,12,December,2022,2022-12
2022-12-23,18,Sucursal 2,Producto B,25,1,25,12,December,2022,2022-12
2022-12-23,16,Sucursal 1,Producto D,35,1,35,12,December,2022,2022-12
2022-12-23,15,Sucursal 2,Producto G,20,4,80,12,December,2022,2022-12
2022-12-23,19,Sucursal 4,Producto E,40,6,240,12,December,2022,2022-12
2022-12-23,15,Sucursal 2,Producto G,20,3,60,12,December,2022,2022-12
2022-12-23,12,Sucursal 3,Producto C,30,5,150,12,December,2022,2022-12
2022-12-23,15,Sucursal 2,Producto B,25,6,150,12,December,2022,2022-12
2022-12-23,18,Sucursal 3,Producto D,35,2,70,12,December,2022,2022-12
2022-12-23,13,Sucursal 3,Producto B,25,4,100,12,December,2022,2022-12
2022-12-23,14,Sucursal 4,Producto E,40,5,200,12,December,2022,2022-12
2022-12-23,19,Sucursal 4,Producto G,20,3,60,12,December,2022,2022-12
2022-12-24,12,Sucursal 2,Producto F,40,5,200,12,December,2022,2022-12
2022-12-24,13,Sucursal 3,Producto C,30,4,120,12,December,2022,2022-12
2022-12-24,14,Sucursal 2,Producto C,30,1,30,12,December,2022,2022-12
2022-12-24,20,Sucursal 5,Producto F,40,3,120,12,December,2022,2022-12
2022-12-24,20,Sucursal 1,Producto H,25,7,175,12,December,2022,2022-12
2022-12-24,19,Sucursal 3,Producto A,20,5,100,12,December,2022,2022-12
2022-12-24,12,Sucursal 4,Producto C,30,9,270,12,December,2022,2022-12
2022-12-24,17,Sucursal 3,Producto I,60,2,120,12,December,2022,2022-12
2022-12-24,18,Sucursal 1,Producto F,40,1,40,12,December,2022,2022-12
2022-12-24,12,Sucursal 1,Producto D,35,9,315,12,December,2022,2022-12
2022-12-24,15,Sucursal 1,Producto J,60,6,360,12,December,2022,2022-12
2022-12-24,17,Sucursal 5,Producto H,25,3,75,12,December,2022,2022-12
2022-12-24,19,Sucursal 5,Producto E,40,6,240,12,December,2022,2022-12
2022-12-24,19,Sucursal 3,Producto I,60,5,300,12,December,2022,2022-12
2022-12-25,19,Sucursal 4,Producto E,40,5,200,12,December,2022,2022-12
2022-12-25,18,Sucursal 3,Producto E,40,9,360,12,December,2022,2022-12
2022-12-25,15,Sucursal 2,Producto B,25,7,175,12,December,2022,2022-12
2022-12-25,17,Sucursal 4,Producto C,30,9,270,12,December,2022,2022-12
2022-12-25,14,Sucursal 4,Producto A,20,8,160,12,December,2022,2022-12
2022-12-25,13,Sucursal 3,Producto A,20,2,40,12,December,2022,2022-12
2022-12-25,20,Sucursal 2,Producto C,30,6,180,12,December,2022,2022-12
2022-12-25,12,Sucursal 4,Producto H,25,5,125,12,December,2022,2022-12
2022-12-25,19,Sucursal 5,Producto E,40,9,360,12,December,2022,2022-12
2022-12-25,17,Sucursal 4,Producto D,35,6,210,12,December,2022,2022-12
2022-12-25,20,Sucursal 2,Producto E,40,9,360,12,December,2022,2022-12
2022-12-25,19,Sucursal 3,Producto E,40,3,120,12,December,2022,2022-12
2022-12-25,19,Sucursal 4,Producto F,40,8,320,12,December,2022,2022-12
2022-12-26,14,Sucursal 4,Producto J,60,1,60,12,December,2022,2022-12
2022-12-26,20,Sucursal 4,Producto J,60,5,300,12,December,2022,2022-12
2022-12-26,12,Sucursal 1,Producto J,60,7,420,12,December,2022,2022-12
2022-12-26,13,Sucursal 3,Producto G,20,1,20,12,December,2022,2022-12
2022-12-26,15,Sucursal 2,Producto G,20,5,100,12,December,2022,2022-12
2022-12-26,17,Sucursal 1,Producto G,20,3,60,12,December,2022,2022-12
2022-12-26,18,Sucursal 2,Producto B,25,8,200,12,December,2022,2022-12
2022-12-26,16,Sucursal 5,Producto C,30,5,150,12,December,2022,2022-12
2022-12-26,14,Sucursal 2,Producto E,40,6,240,12,December,2022,2022-12
2022-12-26,16,Sucursal 5,Producto I,60,7,420,12,December,2022,2022-12
2022-12-26,13,Sucursal 2,Producto J,60,6,360,12,December,2022,2022-12
2022-12-26,20,Sucursal 2,Producto D,35,3,105,12,December,2022,2022-12
2022-12-26,12,Sucursal 1,Producto C,30,4,120,12,December,2022,2022-12
2022-12-26,16,Sucursal 2,Producto B,25,4,100,12,December,2022,2022-12
2022-12-26,16,Sucursal 3,Producto G,20,9,180,12,December,2022,2022-12
2022-12-27,18,Sucursal 2,Producto G,20,2,40,12,December,2022,2022-12
2022-12-27,16,Sucursal 2,Producto H,25,9,225,12,December,2022,2022-12
2022-12-27,12,Sucursal 4,Producto A,20,8,160,12,December,2022,2022-12
2022-12-27,15,Sucursal 4,Producto E,40,7,280,12,December,2022,2022-12
2022-12-27,16,Sucursal 3,Producto D,35,5,175,12,December,2022,2022-12
2022-12-27,15,Sucursal 1,Producto H,25,1,25,12,December,2022,2022-12
2022-12-27,16,Sucursal 3,Producto D,35,1,35,12,December,2022,2022-12
2022-12-27,17,Sucursal 1,Producto C,30,3,90,12,December,2022,2022-12
2022-12-27,20,Sucursal 5,Producto H,25,4,100,12,December,2022,2022-12
2022-12-27,15,Sucursal 4,Producto I,60,8,480,12,December,2022,2022-12
2022-12-27,17,Sucursal 4,Producto I,60,9,540,12,December,2022,2022-12
2022-12-27,17,Sucursal 2,Producto H,25,1,25,12,December,2022,2022-12
2022-12-27,15,Sucursal 5,Producto I,60,1,60,12,December,2022,2022-12
2022-12-27,17,Sucursal 5,Producto G,20,8,160,12,December,2022,2022-12
2022-12-27,18,Sucursal 5,Producto G,20,6,120,12,December,2022,2022-12
2022-12-28,12,Sucursal 4,Producto G,20,3,60,12,December,2022,2022-12
2022-12-28,12,Sucursal 5,Producto H,25,4,100,12,December,2022,2022-12
2022-12-28,13,Sucursal 4,Producto A,20,8,160,12,December,2022,2022-12
2022-12-28,17,Sucursal 1,Producto I,60,9,540,12,December,2022,2022-12
2022-12-28,17,Sucursal 2,Producto A,20,7,140,12,December,2022,2022-12
2022-12-28,13,Sucursal 3,Producto F,40,5,200,12,December,2022,2022-12
2022-12-28,20,Sucursal 5,Producto D,35,5,175,12,December,2022,2022-12
2022-12-28,20,Sucursal 2,Producto J,60,6,360,12,December,2022,2022-12
2022-12-28,13,Sucursal 3,Producto J,60,9,540,12,December,2022,2022-12
2022-12-28,13,Sucursal 1,Producto I,60,9,540,12,December,2022,2022-12
2022-12-28,14,Sucursal 2,Producto I,60,6,360,12,December,2022,2022-12
2022-12-28,12,Sucursal 5,Producto A,20,2,40,12,December,2022,2022-12
2022-12-28,15,Sucursal 4,Producto E,40,1,40,12,December,2022,2022-12
2022-12-29,15,Sucursal 1,Producto J,60,7,420,12,December,2022,2022-12
2022-12-29,14,Sucursal 5,Producto J,60,9,540,12,December,2022,2022-12
2022-12-29,12,Sucursal 2,Producto H,25,6,150,12,December,2022,2022-12
2022-12-29,14,Sucursal 5,Producto J,60,2,120,12,December,2022,2022-12
2022-12-29,15,Sucursal 5,Producto I,60,4,240,12,December,2022,2022-12
2022-12-29,14,Sucursal 3,Producto A,20,1,20,12,December,2022,2022-12
2022-12-29,19,Sucursal 1,Producto G,20,4,80,12,December,2022,2022-12
2022-12-29,14,Sucursal 5,Producto E,40,7,280,12,December,2022,2022-12
2022-12-29,14,Sucursal 2,Producto E,40,5,200,12,December,2022,2022-12
2022-12-29,16,Sucursal 2,Producto C,30,1,30,12,December,2022,2022-12
2022-12-29,16,Sucursal 2,Producto C,30,3,90,12,December,2022,2022-12
2022-12-29,20,Sucursal 5,Producto D,35,3,105,12,December,2022,2022-12
2022-12-30,19,Sucursal 4,Producto E,40,4,160,12,December,2022,2022-12
2022-12-30,19,Sucursal 1,Producto D,35,4,140,12,December,2022,2022-12
2022-12-30,18,Sucursal 3,Producto A,20,5,100,12,December,2022,2022-12
2022-12-30,17,Sucursal 4,Producto H,25,4,100,12,December,2022,2022-12
2022-12-30,18,Sucursal 1,Producto C,30,2,60,12,December,2022,2022-12
2022-12-30,17,Sucursal 3,Producto I,60,7,420,12,December,2022,2022-12
2022-12-30,18,Sucursal 3,Producto I,60,2,120,12,December,2022,2022-12
2022-12-30,16,Sucursal 4,Producto B,25,8,200,12,December,2022,2022-12
2022-12-30,16,Sucursal 1,Producto H,25,9,225,12,December,2022,2022-12
2022-12-31,19,Sucursal 4,Producto J,60,3,180,12,December,2022,2022-12
2022-12-31,15,Sucursal 2,Producto G,20,4,80,12,December,2022,2022-12
2022-12-31,12,Sucursal 4,Producto D,35,2,70,12,December,2022,2022-12
2022-12-31,15,Sucursal 4,Producto E,40,5,200,12,December,2022,2022-12
2022-12-31,12,Sucursal 2,Producto C,30,9,270,12,December,2022,2022-12
2022-12-31,15,Sucursal 2,Producto B,25,2,50,12,December,2022,2022-12
2022-12-31,18,Sucursal 2,Producto D,35,2,70,12,December,2022,2022-12
2022-12-31,17,Sucursal 3,Producto D,35,1,35,12,December,2022,2022-12
2022-12-31,16,Sucursal 1,Producto D,35,2,70,12,December,2022,2022-12
2022-12-31,18,Sucursal 2,Producto C,30,3,90,12,December,2022,2022-12
2022-12-31,14,Sucursal 3,Producto D,35,2,70,12,December,2022,2022-12
2022-12-31,20,Sucursal 2,Producto H,25,7,175,12,December,2022,2022-12
2023-01-01,19,Sucursal 3,Producto B,25,7,175,1,January,2023,2023-01
2023-01-01,15,Sucursal 3,Producto D,35,1,35,1,January,2023,2023-01
2023-01-01,20,Sucursal 1,Producto C,30,8,240,1,January,2023,2023-01
2023-01-01,19,Sucursal 1,Producto D,35,2,70,1,January,2023,2023-01
2023-01-01,18,Sucursal 2,Producto J,60,5,300,1,January,2023,2023-01
2023-01-01,16,Sucursal 2,Producto G,20,3,60,1,January,2023,2023-01
2023-01-01,19,Sucursal 2,Producto J,60,3,180,1,January,2023,2023-01
2023-01-01,17,Sucursal 4,Producto G,20,5,100,1,January,2023,2023-01
2023-01-01,12,Sucursal 2,Producto E,40,5,200,1,January,2023,2023-01
2023-01-01,16,Sucursal 1,Producto J,60,9,540,1,January,2023,2023-01
2023-01-01,17,Sucursal 2,Producto E,40,8,320,1,January,2023,2023-01
2023-01-01,20,Sucursal 5,Producto F,40,3,120,1,January,2023,2023-01
2023-01-01,17,Sucursal 1,Producto F,40,2,80,1,January,2023,2023-01
2023-01-01,15,Sucursal 1,Producto A,20,2,40,1,January,2023,2023-01
2023-01-01,18,Sucursal 3,Producto A,20,3,60,1,January,2023,2023-01
2023-01-01,12,Sucursal 5,Producto I,60,4,240,1,January,2023,2023-01
2023-01-01,17,Sucursal 2,Producto I,60,4,240,1,January,2023,2023-01
2023-01-02,14,Sucursal 5,Producto F,40,1,40,1,January,2023,2023-01
2023-01-02,18,Sucursal 3,Producto E,40,8,320,1,January,2023,2023-01
2023-01-02,18,Sucursal 5,Producto D,35,1,35,1,January,2023,2023-01
2023-01-02,19,Sucursal 1,Producto F,40,1,40,1,January,2023,2023-01
2023-01-02,14,Sucursal 3,Producto I,60,2,120,1,January,2023,2023-01
2023-01-02,13,Sucursal 2,Producto G,20,1,20,1,January,2023,2023-01
2023-01-02,17,Sucursal 4,Producto H,25,5,125,1,January,2023,2023-01
2023-01-02,18,Sucursal 4,Producto H,25,9,225,1,January,2023,2023-01
2023-01-02,17,Sucursal 1,Producto B,25,6,150,1,January,2023,2023-01
2023-01-02,14,Sucursal 3,Producto D,35,4,140,1,January,2023,2023-01
2023-01-02,13,Sucursal 2,Producto B,25,6,150,1,January,2023,2023-01
2023-01-02,13,Sucursal 4,Producto J,60,2,120,1,January,2023,2023-01
2023-01-02,13,Sucursal 1,Producto G,20,3,60,1,January,2023,2023-01
2023-01-02,18,Sucursal 3,Producto C,30,1,30,1,January,2023,2023-01
2023-01-02,14,Sucursal 2,Producto C,30,2,60,1,January,2023,2023-01
2023-01-02,18,Sucursal 4,Producto F,40,7,280,1,January,2023,2023-01
2023-01-03,15,Sucursal 1,Producto F,40,9,360,1,January,2023,2023-01
2023-01-03,17,Sucursal 3,Producto I,60,9,540,1,January,2023,2023-01
2023-01-03,19,Sucursal 5,Producto J,60,6,360,1,January,2023,2023-01
2023-01-03,19,Sucursal 3,Producto G,20,1,20,1,January,2023,2023-01
2023-01-03,17,Sucursal 1,Producto F,40,2,80,1,January,2023,2023-01
2023-01-03,20,Sucursal 4,Producto F,40,6,240,1,January,2023,2023-01
2023-01-03,13,Sucursal 1,Producto A,20,3,60,1,January,2023,2023-01
2023-01-03,19,Sucursal 3,Producto G,20,1,20,1,January,2023,2023-01
2023-01-03,18,Sucursal 2,Producto I,60,9,540,1,January,2023,2023-01
2023-01-03,19,Sucursal 2,Producto A,20,1,20,1,January,2023,2023-01
2023-01-04,18,Sucursal 3,Producto F,40,7,280,1,January,2023,2023-01
2023-01-04,15,Sucursal 5,Producto G,20,6,120,1,January,2023,2023-01
2023-01-04,12,Sucursal 1,Producto H,25,6,150,1,January,2023,2023-01
2023-01-04,20,Sucursal 2,Producto F,40,3,120,1,January,2023,2023-01
2023-01-04,17,Sucursal 3,Producto J,60,1,60,1,January,2023,2023-01
2023-01-04,15,Sucursal 3,Producto J,60,1,60,1,January,2023,2023-01
2023-01-04,16,Sucursal 5,Producto B,25,3,75,1,January,2023,2023-01
2023-01-04,12,Sucursal 4,Producto H,25,4,100,1,January,2023,2023-01
2023-01-04,18,Sucursal 2,Producto H,25,2,50,1,January,2023,2023-01
2023-01-04,12,Sucursal 5,Producto C,30,1,30,1,January,2023,2023-01
2023-01-04,12,Sucursal 5,Producto D,35,2,70,1,January,2023,2023-01
2023-01-04,13,Sucursal 4,Producto B,25,7,175,1,January,2023,2023-01
2023-01-04,18,Sucursal 2,Producto D,35,9,315,1,January,2023,2023-01
2023-01-04,19,Sucursal 5,Producto G,20,8,160,1,January,2023,2023-01
2023-01-04,12,Sucursal 2,Producto F,40,4,160,1,January,2023,2023-01
2023-01-04,12,Sucursal 2,Producto A,20,5,100,1,January,2023,2023-01
2023-01-04,15,Sucursal 4,Producto I,60,4,240,1,January,2023,2023-01
2023-01-04,13,Sucursal 2,Producto J,60,5,300,1,January,2023,2023-01
2023-01-04,15,Sucursal 4,Producto H,25,2,50,1,January,2023,2023-01
2023-01-04,17,Sucursal 4,Producto A,20,2,40,1,January,2023,2023-01
2023-01-05,19,Sucursal 3,Producto A,20,8,160,1,January,2023,2023-01
2023-01-05,17,Sucursal 4,Producto E,40,3,120,1,January,2023,2023-01
2023-01-05,14,Sucursal 2,Producto H,25,7,175,1,January,2023,2023-01
2023-01-05,15,Sucursal 1,Producto J,60,8,480,1,January,2023,2023-01
2023-01-05,15,Sucursal 1,Producto H,25,7,175,1,January,2023,2023-01
2023-01-05,20,Sucursal 5,Producto F,40,6,240,1,January,2023,2023-01
2023-01-05,20,Sucursal 5,Producto J,60,4,240,1,January,2023,2023-01
2023-01-05,20,Sucursal 5,Producto D,35,4,140,1,January,2023,2023-01
2023-01-05,14,Sucursal 5,Producto H,25,8,200,1,January,2023,2023-01
2023-01-05,19,Sucursal 4,Producto H,25,8,200,1,January,2023,2023-01
2023-01-05,13,Sucursal 5,Producto G,20,8,160,1,January,2023,2023-01
2023-01-05,13,Sucursal 3,Producto H,25,8,200,1,January,2023,2023-01
2023-01-05,14,Sucursal 4,Producto D,35,4,140,1,January,2023,2023-01
2023-01-06,18,Sucursal 4,Producto A,20,3,60,1,January,2023,2023-01
2023-01-06,20,Sucursal 1,Producto B,25,3,75,1,January,2023,2023-01
2023-01-06,16,Sucursal 5,Producto F,40,4,160,1,January,2023,2023-01
2023-01-06,12,Sucursal 2,Producto H,25,7,175,1,January,2023,2023-01
2023-01-06,19,Sucursal 5,Producto B,25,2,50,1,January,2023,2023-01
2023-01-06,12,Sucursal 2,Producto A,20,8,160,1,January,2023,2023-01
2023-01-06,20,Sucursal 4,Producto C,30,7,210,1,January,2023,2023-01
2023-01-06,20,Sucursal 4,Producto G,20,6,120,1,January,2023,2023-01
2023-01-06,20,Sucursal 5,Producto B,25,8,200,1,January,2023,2023-01
2023-01-06,13,Sucursal 2,Producto J,60,6,360,1,January,2023,2023-01
2023-01-06,18,Sucursal 2,Producto G,20,8,160,1,January,2023,2023-01
2023-01-06,17,Sucursal 2,Producto A,20,8,160,1,January,2023,2023-01
2023-01-07,12,Sucursal 1,Producto E,40,5,200,1,January,2023,2023-01
2023-01-07,15,Sucursal 4,Producto H,25,7,175,1,January,2023,2023-01
2023-01-07,20,Sucursal 4,Producto I,60,5,300,1,January,2023,2023-01
2023-01-07,13,Sucursal 3,Producto B,25,1,25,1,January,2023,2023-01
2023-01-07,17,Sucursal 3,Producto C,30,9,270,1,January,2023,2023-01
2023-01-07,19,Sucursal 1,Producto J,60,8,480,1,January,2023,2023-01
2023-01-07,12,Sucursal 5,Producto H,25,4,100,1,January,2023,2023-01
2023-01-07,13,Sucursal 4,Producto I,60,1,60,1,January,2023,2023-01
2023-01-07,13,Sucursal 5,Producto J,60,6,360,1,January,2023,2023-01
2023-01-07,20,Sucursal 4,Producto F,40,2,80,1,January,2023,2023-01
2023-01-07,16,Sucursal 3,Producto I,60,7,420,1,January,2023,2023-01
2023-01-07,14,Sucursal 2,Producto H,25,5,125,1,January,2023,2023-01
2023-01-07,18,Sucursal 1,Producto F,40,9,360,1,January,2023,2023-01
2023-01-07,19,Sucursal 2,Producto E,40,4,160,1,January,2023,2023-01
2023-01-07,18,Sucursal 5,Producto I,60,4,240,1,January,2023,2023-01
2023-01-07,16,Sucursal 2,Producto B,25,1,25,1,January,2023,2023-01
2023-01-08,18,Sucursal 5,Producto G,20,8,160,1,January,2023,2023-01
